CustomerID;State;City;Zip Code;Latitude;Longitude;Gender;Senior Citizen;Partner;Dependents;Tenure Months;Phone Service;Multiple Lines;Internet Service;Online Security;Online Backup;Device Protection;Tech Support;Streaming TV;Streaming Movies;Contract;Paperless Billing;Payment Method;Monthly Charges;Total Charges;Churn Label;Churn Score;CLTV;Churn Reason;Tenure Category;Monthly Charge Category;Total Services;Churn Risk;CLTV Category;Customer Status
7401-RUBNK;California;South Dos Palos;93665;36,959731;-120,653519;Female;No;Yes;No;18;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;No;Electronic check;74,8;1438,05;No;39;4809;;13-24 Months;High;2;Medium Risk;High Value;Actived
0506-YLVKJ;California;Sultana;93666;36,545353;-119,338535;Male;No;Yes;Yes;46;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;20,2;917,45;No;35;3136;;25-48 Months;Low;1;Low Risk;Medium Value;Actived
8661-BOYNW;California;Tollhouse;93667;36,993666;-119,348267;Female;No;Yes;No;72;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);84,4;6096,45;No;44;5046;;49+ Months;High;7;Low Risk;High Value;Actived
4815-GBTCD;California;Wishon;93669;37,287758;-119,548156;Female;No;Yes;No;4;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;25,15;99,95;No;31;3891;;0-12 Months;Low;0;Medium Risk;Medium Value;Actived
2805-AUFQN;California;Traver;93673;36,456091;-119,486225;Female;No;No;No;25;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);19,8;475,2;No;20;3875;;25-48 Months;Low;1;Low Risk;Medium Value;Actived
0980-PVMRC;California;Squaw Valley;93675;36,719141;-119,202677;Female;No;Yes;Yes;40;No;No phone service;DSL;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;50,85;2036,55;No;35;2819;;25-48 Months;Medium;3;Low Risk;Medium Value;Actived
7233-DRTRF;California;Fresno;93701;36,749403;-119,787574;Male;No;Yes;No;63;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;102,4;6444,05;No;43;5096;;49+ Months;Premium;6;Low Risk;High Value;Actived
3873-NFTGI;California;Fresno;93703;36,768774;-119,762633;Male;No;No;No;14;Yes;Yes;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Credit card (automatic);55,5;767,55;No;68;3520;;13-24 Months;Medium;3;Medium Risk;Medium Value;Actived
1162-ECVII;California;Fresno;93704;36,799648;-119,801247;Male;Yes;Yes;No;72;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);109,75;7932,5;No;53;4265;;49+ Months;Premium;7;Low Risk;High Value;Actived
7048-GXDAY;California;Fresno;93705;36,78724;-119,827813;Male;No;No;No;39;Yes;Yes;Fiber optic;Yes;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;106,4;4040,65;No;66;4111;;25-48 Months;Premium;6;Low Risk;High Value;Actived
8571-ZCMCX;California;Fresno;93706;36,654614;-119,903674;Female;No;Yes;Yes;47;No;No phone service;DSL;Yes;Yes;Yes;No;Yes;Yes;Two year;Yes;Credit card (automatic);60;2768,65;No;48;3248;;25-48 Months;Medium;5;Low Risk;Medium Value;Actived
1169-WCVAK;California;Fresno;93710;36,822715;-119,761826;Male;No;Yes;No;19;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;No;No;Month-to-month;Yes;Credit card (automatic);88,8;1672,35;No;63;4600;;13-24 Months;High;5;Medium Risk;High Value;Actived
7129-CAKJW;California;Fresno;93721;36,732694;-119,783786;Female;No;No;No;17;Yes;Yes;Fiber optic;No;No;Yes;No;No;No;Month-to-month;No;Bank transfer (automatic);80,05;1345,65;No;27;3443;;13-24 Months;High;3;Medium Risk;Medium Value;Actived
8695-ARGXZ;California;Fresno;93722;36,78979;-119,929894;Male;Yes;Yes;No;34;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;75,55;2425,4;No;22;5381;;25-48 Months;High;2;Low Risk;High Value;Actived
3570-YUEKJ;California;Fresno;93725;36,623632;-119,741322;Female;No;No;No;42;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;49,55;2077,95;No;43;3637;;25-48 Months;Medium;2;Low Risk;Medium Value;Actived
1555-HAPSU;California;Fresno;93727;36,751489;-119,68072;Female;No;Yes;Yes;71;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);23,9;1663,5;No;59;5471;;49+ Months;Low;2;Low Risk;High Value;Actived
1697-NVVGY;California;Fresno;93728;36,757345;-119,818274;Male;Yes;Yes;No;19;Yes;No;DSL;Yes;No;Yes;No;Yes;No;Month-to-month;No;Bank transfer (automatic);66,4;1286,05;No;22;4533;;13-24 Months;Medium;4;Medium Risk;High Value;Actived
8464-EETCQ;California;Salinas;93905;36,667794;-121,601306;Male;No;No;No;57;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);18,8;1094,35;No;58;6466;;49+ Months;Low;1;Low Risk;Vip;Actived
2419-FSORS;California;Salinas;93906;36,722898;-121,633648;Male;No;Yes;No;72;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;108,4;7719,5;No;33;4394;;49+ Months;Premium;7;Low Risk;High Value;Actived
8132-YPVBX;California;Salinas;93907;36,77462;-121,664714;Female;No;No;No;6;Yes;No;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;Yes;Mailed check;85,95;514,6;No;80;3291;;0-12 Months;High;3;High Risk;Medium Value;Actived
6754-LZUKA;California;Big Sur;93920;36,092975;-121,549826;Male;No;Yes;No;61;Yes;Yes;DSL;No;Yes;Yes;No;Yes;Yes;Two year;No;Bank transfer (automatic);80,9;4932,5;No;64;4161;;49+ Months;High;6;Low Risk;High Value;Actived
8099-MZPUJ;California;Carmel;93923;36,460611;-121,852507;Male;No;Yes;Yes;48;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);111,8;5443,65;No;57;3922;;25-48 Months;Premium;8;Low Risk;Medium Value;Actived
0787-LHDYT;California;Carmel Valley;93924;36,414611;-121,6386;Male;No;No;No;16;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Credit card (automatic);20,6;330,25;No;64;5667;;13-24 Months;Low;1;Medium Risk;High Value;Actived
0374-IOEGQ;California;Gonzales;93926;36,52588;-121,396719;Female;No;No;No;3;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Electronic check;44,6;122,7;No;74;3122;;0-12 Months;Medium;1;Medium Risk;Medium Value;Actived
3197-NNYNB;California;Jolon;93928;35,930782;-121,189757;Male;No;No;No;65;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Two year;No;Credit card (automatic);105,1;6631,85;No;28;5649;;49+ Months;Premium;6;Low Risk;High Value;Actived
3396-DKDEL;California;King City;93930;36,220761;-120,980777;Female;No;Yes;Yes;70;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);115,15;8250;No;80;4388;;49+ Months;Premium;8;Low Risk;High Value;Actived
1752-OZXFY;California;Lockwood;93932;35,989792;-121,055933;Male;No;Yes;No;60;Yes;No;DSL;Yes;No;No;No;Yes;No;One year;Yes;Mailed check;59,8;3561,15;No;63;5488;;49+ Months;Medium;3;Low Risk;High Value;Actived
9066-QRSDU;California;Marina;93933;36,689582;-121,758398;Female;No;Yes;No;69;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Electronic check;26,3;1763,55;No;25;5418;;49+ Months;Low;2;Low Risk;High Value;Actived
9112-WSNPU;California;Monterey;93940;36,362741;-121,869685;Female;Yes;No;No;35;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;70,55;2419;No;45;5873;;25-48 Months;High;1;Low Risk;High Value;Actived
9867-NNXLC;California;Pacific Grove;93950;36,618337;-121,926417;Female;No;No;No;22;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;20,05;470,2;No;44;5555;;13-24 Months;Low;1;Medium Risk;High Value;Actived
5321-NTRKC;California;Pebble Beach;93953;36,587497;-121,944815;Male;No;Yes;Yes;66;Yes;Yes;DSL;No;Yes;Yes;No;Yes;Yes;Two year;No;Bank transfer (automatic);79,85;5234,95;No;56;6236;;49+ Months;High;6;Low Risk;Vip;Actived
3161-GETRM;California;Soledad;93960;36,414216;-121,360597;Male;No;Yes;Yes;34;Yes;Yes;Fiber optic;No;No;Yes;No;No;Yes;Month-to-month;Yes;Credit card (automatic);90,05;3097;No;59;4648;;25-48 Months;High;4;Low Risk;High Value;Actived
0402-OAMEN;California;Spreckels;93962;36,624641;-121,647195;Female;No;Yes;Yes;72;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);24,45;1709,1;No;64;5335;;49+ Months;Low;2;Low Risk;High Value;Actived
6933-VLYFX;California;Belmont;94002;37,509366;-122,306132;Male;No;Yes;Yes;31;No;No phone service;DSL;Yes;No;Yes;Yes;Yes;Yes;One year;No;Electronic check;59,95;1848,8;No;37;4337;;25-48 Months;Medium;5;Low Risk;High Value;Actived
6754-WKSHP;California;Brisbane;94005;37,684694;-122,40712;Male;No;No;Yes;30;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);25,35;723,3;No;47;5915;;25-48 Months;Low;2;Low Risk;High Value;Actived
4976-LNFVV;California;Daly City;94015;37,680844;-122,48131;Male;Yes;Yes;No;19;No;No phone service;DSL;No;Yes;Yes;No;No;No;Month-to-month;Yes;Credit card (automatic);34,3;577,15;No;20;4615;;13-24 Months;Low;2;Medium Risk;High Value;Actived
5055-MGMGF;California;Half Moon Bay;94019;37,45567;-122,407992;Female;No;Yes;No;65;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;105,05;6914,95;No;53;5313;;49+ Months;Premium;6;Low Risk;High Value;Actived
4641-FROLU;California;La Honda;94020;37,285677;-122,224165;Female;No;Yes;Yes;30;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;19,3;602,9;No;30;4453;;25-48 Months;Low;1;Low Risk;High Value;Actived
2862-JVEOY;California;Loma Mar;94021;37,266388;-122,26308;Male;No;No;No;6;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;19,15;124,4;No;41;5322;;0-12 Months;Low;1;Medium Risk;High Value;Actived
2969-QWUBZ;California;Los Altos;94022;37,349546;-122,134356;Female;No;No;No;2;No;No phone service;DSL;No;Yes;No;No;Yes;Yes;Month-to-month;No;Electronic check;51,4;96,8;No;58;2580;;0-12 Months;Medium;3;Medium Risk;Medium Value;Actived
9822-BIIGN;California;Los Altos;94024;37,352911;-122,093002;Male;No;Yes;Yes;53;Yes;Yes;DSL;Yes;No;No;Yes;No;Yes;Month-to-month;No;Electronic check;71,85;3827,9;No;52;4903;;49+ Months;High;5;Low Risk;High Value;Actived
2077-MPJQO;California;Menlo Park;94025;37,449551;-122,183762;Male;Yes;Yes;No;7;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;75,4;533,05;No;41;3533;;0-12 Months;High;2;High Risk;Medium Value;Actived
1534-OULXE;California;Atherton;94027;37,454924;-122,203168;Female;No;Yes;Yes;61;Yes;No;DSL;Yes;No;No;No;No;No;One year;Yes;Bank transfer (automatic);49,7;2961,4;No;46;4577;;49+ Months;Medium;2;Low Risk;High Value;Actived
2971-SGAFL;California;Millbrae;94030;37,601248;-122,403099;Female;No;No;No;13;Yes;Yes;DSL;Yes;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;78,75;995,35;No;79;5631;;13-24 Months;High;6;Medium Risk;High Value;Actived
1480-IVEVR;California;Montara;94037;37,540582;-122,509594;Male;Yes;Yes;No;35;Yes;Yes;Fiber optic;No;No;Yes;No;No;No;One year;Yes;Bank transfer (automatic);81,6;2815,25;No;60;2300;;25-48 Months;High;3;Low Risk;Medium Value;Actived
2905-KFQUV;California;Moss Beach;94038;37,515556;-122,502311;Female;No;Yes;No;2;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);70,4;154,8;No;39;5748;;0-12 Months;High;1;High Risk;High Value;Actived
3370-HXOPH;California;Mountain View;94041;37,388349;-122,075299;Female;No;No;No;3;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;76,1;257,6;No;25;2650;;0-12 Months;High;2;High Risk;Medium Value;Actived
9391-YZEJW;California;Mountain View;94043;37,419725;-122,062947;Female;No;No;No;62;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;One year;Yes;Bank transfer (automatic);94;5757,2;No;25;4778;;49+ Months;High;4;Low Risk;High Value;Actived
9958-MEKUC;California;Pacifica;94044;37,573633;-122,455167;Male;No;Yes;Yes;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;No;Yes;Two year;No;Credit card (automatic);103,95;7517,7;No;26;4495;;49+ Months;Premium;7;Low Risk;High Value;Actived
0281-CNTZX;California;Pescadero;94060;37,22565;-122,297533;Male;No;Yes;No;63;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);19,95;1234,8;No;74;5151;;49+ Months;Low;1;Low Risk;High Value;Actived
4118-CEVPF;California;Redwood City;94062;37,410567;-122,297152;Female;Yes;No;No;35;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);110,8;3836,3;No;35;2125;;25-48 Months;Premium;8;Low Risk;Medium Value;Actived
9114-VEPUF;California;Redwood City;94065;37,527497;-122,230941;Male;No;Yes;No;62;Yes;Yes;Fiber optic;Yes;Yes;No;No;No;Yes;One year;No;Electronic check;96,1;6001,45;No;61;6139;;49+ Months;High;5;Low Risk;Vip;Actived
7876-BEUTG;California;San Bruno;94066;37,624436;-122,430661;Female;No;No;No;15;Yes;Yes;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;48,8;720,1;No;57;2577;;13-24 Months;Medium;2;Medium Risk;Medium Value;Actived
2338-BQEZT;California;San Carlos;94070;37,497915;-122,267361;Female;No;No;No;55;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);50,55;2832,75;No;44;6250;;49+ Months;Medium;2;Low Risk;Vip;Actived
9873-MNDKV;California;San Gregorio;94074;37,331762;-122,341444;Female;No;No;No;11;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;44,65;472,25;No;64;4492;;0-12 Months;Medium;1;Medium Risk;High Value;Actived
8241-JUIQO;California;Sunnyvale;94086;37,378541;-122,020456;Female;No;No;No;61;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);19,45;1336,35;No;26;4559;;49+ Months;Low;1;Low Risk;High Value;Actived
2194-IIQOF;California;Sunnyvale;94087;37,3511;-122,037311;Female;No;Yes;No;71;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);89,3;6388,65;No;30;4658;;49+ Months;High;8;Low Risk;High Value;Actived
9631-RXVJM;California;San Francisco;94102;37,7795;-122,419233;Male;No;No;No;35;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;19,25;677,9;No;77;2682;;25-48 Months;Low;1;Low Risk;Medium Value;Actived
9584-EXCDZ;California;San Francisco;94103;37,773147;-122,411287;Female;No;No;No;17;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Bank transfer (automatic);70,5;1165,6;No;53;3650;;13-24 Months;High;1;Medium Risk;Medium Value;Actived
5093-FEGLU;California;San Francisco;94105;37,789168;-122,395009;Female;No;Yes;No;47;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);19,65;921,55;No;28;4159;;25-48 Months;Low;1;Low Risk;High Value;Actived
2621-UDNLU;California;San Francisco;94107;37,768881;-122,395521;Female;No;Yes;No;3;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20,85;72;No;56;5867;;0-12 Months;Low;1;Medium Risk;High Value;Actived
7526-IVLYU;California;San Francisco;94108;37,791998;-122,408653;Male;No;No;No;3;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;19,65;68,35;No;55;4852;;0-12 Months;Low;1;Medium Risk;High Value;Actived
2428-HYUNX;California;San Francisco;94109;37,794487;-122,42227;Male;Yes;Yes;No;44;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);19,35;847,25;No;42;4975;;25-48 Months;Low;1;Low Risk;High Value;Actived
9214-EKVXR;California;San Francisco;94110;37,750021;-122,415201;Female;No;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;44;44;No;75;4138;;0-12 Months;Medium;1;Medium Risk;High Value;Actived
3410-MHHUM;California;San Francisco;94111;37,801776;-122,402293;Female;No;Yes;Yes;44;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;Yes;One year;No;Electronic check;94,4;4295,35;No;73;5019;;25-48 Months;High;5;Low Risk;High Value;Actived
2122-YWVYA;California;San Francisco;94116;37,74441;-122,486764;Female;No;No;No;18;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check;75,4;1380,4;No;53;4792;;13-24 Months;High;2;Medium Risk;High Value;Actived
2296-DKZFP;California;San Francisco;94118;37,781304;-122,461522;Female;No;Yes;No;65;Yes;No;DSL;Yes;Yes;Yes;No;No;Yes;Two year;No;Bank transfer (automatic);71;4386,2;No;32;6308;;49+ Months;High;5;Low Risk;Vip;Actived
8909-BOLNL;California;San Francisco;94123;37,800254;-122,436975;Male;No;No;No;3;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;21,2;52,05;No;29;2088;;0-12 Months;Low;1;Medium Risk;Medium Value;Actived
6603-YRDCJ;California;San Francisco;94124;37,731505;-122,384532;Male;No;Yes;No;33;Yes;No;DSL;Yes;Yes;No;Yes;No;No;Two year;Yes;Mailed check;61,05;2018,4;No;21;3215;;25-48 Months;Medium;4;Low Risk;Medium Value;Actived
3229-USWAR;California;San Francisco;94129;37,797526;-122,464531;Female;No;No;No;34;Yes;No;DSL;Yes;No;Yes;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);79,95;2727,3;No;26;3570;;25-48 Months;High;6;Low Risk;Medium Value;Actived
2138-VFAPZ;California;San Francisco;94130;37,820894;-122,369725;Female;No;Yes;Yes;14;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;19,7;263,65;No;68;2966;;13-24 Months;Low;1;Low Risk;Medium Value;Actived
6131-JLWZM;California;San Francisco;94131;37,746699;-122,442833;Female;No;No;No;13;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;20,3;275,4;No;45;5332;;13-24 Months;Low;1;Medium Risk;High Value;Actived
0269-XFESX;California;San Francisco;94133;37,802071;-122,411004;Male;No;Yes;Yes;23;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;24,35;538,5;No;30;4031;;13-24 Months;Low;2;Low Risk;High Value;Actived
1709-EJDOX;California;San Francisco;94134;37,721052;-122,413573;Female;No;Yes;Yes;47;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;19,75;948,9;No;34;3843;;25-48 Months;Low;1;Low Risk;Medium Value;Actived
4316-XCSLJ;California;Palo Alto;94301;37,444314;-122,149996;Male;No;No;Yes;17;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Mailed check;50,3;846,8;No;33;3202;;13-24 Months;Medium;2;Medium Risk;Medium Value;Actived
9693-XMUOB;California;Palo Alto;94304;37,386978;-122,177746;Male;Yes;Yes;No;59;No;No phone service;DSL;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;50,25;2997,45;No;27;5546;;49+ Months;Medium;3;Low Risk;High Value;Actived
